date,mean,median,lower_90,upper_90,lower_50,upper_50,estado,fecha_estimado
2020-06-02,0.9836291895753844,0.9923383280031874,0.8127220267218845,1.183062904627264,0.939049574526657,1.0650970388521914,Chiapas,2020-06-30
2020-06-03,0.9839659161937554,0.9935677978083002,0.7870849239194526,1.1593431753926857,0.9337898341915146,1.0618334856911726,Chiapas,2020-06-30
2020-06-04,0.984708401254314,0.9911147089879875,0.7967293866008999,1.1632537947620296,0.9394210992432381,1.0638130539229667,Chiapas,2020-06-30
2020-06-05,0.984142849541045,0.9917940016513264,0.8025968813634148,1.173248446931428,0.9277541258118698,1.0544324039141326,Chiapas,2020-06-30
2020-06-06,0.9879954556463081,0.9956725260244872,0.7850256110741811,1.160585876395687,0.9369672053873904,1.0600989115730224,Chiapas,2020-06-30
2020-06-07,0.9926286382741674,0.9985413081792514,0.7990751755484677,1.1760357649514632,0.9426103126367087,1.0642171086962384,Chiapas,2020-06-30
2020-06-08,0.9966455945976734,1.000571389711903,0.8036984491552976,1.1810463790571726,0.9447515787957432,1.0677780904217076,Chiapas,2020-06-30
2020-06-09,0.99977240636314,1.002761888633657,0.7997471397672372,1.181288955216796,0.9361164438923871,1.062796694342453,Chiapas,2020-06-30
2020-06-10,1.0041074482650214,1.0056399019285323,0.8172164649937427,1.196565636870779,0.9413233851856253,1.0679724025431456,Chiapas,2020-06-30
2020-06-11,1.0031888228552226,1.006376056306293,0.8104549957879374,1.192973892732145,0.9408404322720516,1.0701088358235975,Chiapas,2020-06-30
2020-06-12,1.0021187370391342,1.007149399226582,0.7965332571934773,1.190718784305663,0.9419447075259808,1.0703032283304508,Chiapas,2020-06-30
2020-06-13,1.0006069616342734,1.0051790590958172,0.7975453121698277,1.2015638576227543,0.9315371361047786,1.060934958007651,Chiapas,2020-06-30
2020-06-14,0.9974340458195282,1.0037658431386922,0.7841559891605415,1.19599449286797,0.9405783669334987,1.071758759451274,Chiapas,2020-06-30
2020-06-15,0.9965132970964136,1.0031728703876381,0.7872138227410804,1.2191946531584064,0.9430263724237163,1.0804777216749724,Chiapas,2020-06-30
2020-06-16,0.9968413578510967,1.0040336002754937,0.7542822300393943,1.1991683074824555,0.9369453725324989,1.0773189982770472,Chiapas,2020-06-30
2020-06-17,0.9962344737218879,1.004277843107373,0.746881160020412,1.2130195808369568,0.9269076744859122,1.0724324961983391,Chiapas,2020-06-30
2020-06-18,0.994837559862686,1.002693227031025,0.7579091257925,1.2395342596734744,0.9268001752756141,1.0780924145939126,Chiapas,2020-06-30
2020-06-19,0.9952616319395844,1.0050057068619,0.7459596642810404,1.2482862097736402,0.9373788738600328,1.09631767721916,Chiapas,2020-06-30
2020-06-20,0.9942497571483896,1.0050795337920646,0.7359367738400627,1.264774063221377,0.9237901203151413,1.0867271210370189,Chiapas,2020-06-30
