fecha_estimacion,fecha,nuevos_mu_10,nuevos_mu_50,nuevos_mu_90,acum_mu_10,acum_mu_50,acum_mu_90,nuevos_obs_10,nuevos_obs_50,nuevos_obs_90,acum_obs_10,acum_obs_50,acum_obs_90
2021-02-10,2020-10-28,5645.035984689069,6023.727292300917,6382.280263169108,943990.5453863698,953261.419088734,963609.6565761024,4716,5977,7149,851615,949363.5,1036219
2021-02-10,2020-10-29,5667.837118907261,6055.156734345675,6383.273041988298,949674.2122253113,959370.8463933812,969506.2476795164,4759,6001,7208,857634,955273.5,1042526
2021-02-10,2020-10-30,5788.186571909563,6097.558677328132,6406.085226689161,955689.0119309971,965533.6590689037,975698.5193578597,4791,6041.5,7204,864612,961230,1049584
2021-02-10,2020-10-31,5873.508652336424,6141.0237799197985,6428.525130417721,961663.7695379544,971683.8892848217,981851.7926759251,4846,6108,7280,871139,967554.5,1056135
2021-02-10,2020-11-01,5926.062988083346,6177.926699966727,6443.093164394126,968069.1707786503,977907.7555089511,988435.652470541,5000,6116,7443,878640,973716,1063661
2021-02-10,2020-11-02,5972.491200912452,6215.2035469620205,6464.55180782885,974184.9250742671,984126.8618920671,994674.3284869147,4959,6215,7427,884258,979983,1069498
2021-02-10,2020-11-03,6012.073513640035,6252.344890684078,6493.911736038404,979789.5260949016,990385.7915650797,1000431.2799121627,4840,6177,7280,888200,986090.5,1073462
2021-02-10,2020-11-04,6032.6314531557155,6283.763162698373,6519.486338513682,986057.7872053676,996666.6242365668,1006825.671146704,4862,6232,7330,901885,992610.5,1087294
2021-02-10,2020-11-05,6067.35706693373,6319.44639793931,6572.0715592206325,992567.2522494,1003023.7646601719,1013531.0200560162,4905,6254.5,7382,900558,998516,1086084
2021-02-10,2020-11-06,6080.289084230335,6353.224274692897,6613.429514799042,998926.3677437364,1009367.6228857253,1020049.1002182675,4978,6318,7458,904784,1005035.5,1090434
2021-02-10,2020-11-07,6105.268610410155,6389.369835922431,6671.70698206503,1005235.5813931219,1015774.7381108783,1026527.4479068028,5011,6347.5,7565,914428,1011459,1100159
2021-02-10,2020-11-08,6130.638698465571,6425.040546150877,6735.207474990626,1011155.7712657357,1022145.327786352,1032646.37908054,5082,6369,7653,920380,1017685,1106238
2021-02-10,2020-11-09,6145.989127317189,6459.676742920052,6798.575736069419,1017413.8724198559,1028596.555043669,1039095.0035653472,5155,6438,7696,929176,1024095.5,1114461
2021-02-10,2020-11-10,6154.673002839259,6494.5498157626325,6863.515301578426,1024085.4586703011,1035102.356499681,1045880.9207102567,5167,6458.5,7785,933520,1030466,1118997
2021-02-10,2020-11-11,6190.107305418059,6530.575181512444,6954.635006214188,1030965.3382638132,1041653.6213233421,1052918.5058062337,5025,6497,7673,940716,1037144,1125933
2021-02-10,2020-11-12,6167.575042717687,6566.787500878303,6988.2159439512825,1036955.376849482,1048201.6481594988,1059120.9205355102,5166,6490.5,7838,946039,1043502.5,1131282
2021-02-10,2020-11-13,6279.359923154344,6662.140148994873,7084.457332003611,1043889.0981629468,1054874.4914971418,1066206.7090205068,5303,6608.5,8022,953478,1050302,1138512
2021-02-10,2020-11-14,6469.267400212194,6834.170111348498,7171.243918401589,1050358.6253725165,1061653.6706004138,1072812.8093104202,5316,6735.5,8019,961346,1057303,1147126
2021-02-10,2020-11-15,6662.585249880536,6987.444067032977,7306.681538518035,1057218.55758296,1068621.1163914544,1079831.0203010845,5532,6915,8294,964458,1064480.5,1150195
