fecha_estimacion,fecha,nuevos_mu_10,nuevos_mu_50,nuevos_mu_90,acum_mu_10,acum_mu_50,acum_mu_90,nuevos_obs_10,nuevos_obs_50,nuevos_obs_90,acum_obs_10,acum_obs_50,acum_obs_90
2020-11-28,2020-03-15,1908.722438808322,2057.8983404602686,2203.836001114015,12156.194007973678,12807.42550010644,13435.862739165847,1365,2033,2612,11450,12822,14067
2020-11-28,2020-03-16,2242.0841668581284,2429.2205392785763,2613.1656266151217,14398.278174831807,15236.646039385016,16049.028365780967,1657,2404,3125,13720,15281.5,16911
2020-11-28,2020-03-17,2483.989865170226,2694.3476312466137,2890.1168082677577,16869.40571514936,17929.91080005483,18926.013985911773,1820,2658.5,3384,16058,17950,19898
2020-11-28,2020-03-18,2587.6885309693853,2781.4155014063635,2957.955613577501,19464.245733342123,20710.354953400434,21893.16834316149,1925,2742.5,3591,18571,20729,22908
2020-11-28,2020-03-19,2748.3406374162014,2920.120913216945,3103.061675771066,22177.49588931657,23634.836043868316,24954.83066702576,2044,2862,3764,21266,23652.5,26094
2020-11-28,2020-03-20,2919.2018493678797,3096.423527171305,3271.1144350029836,25169.985281161407,26743.886057582306,28252.36065921622,2075,3035.5,3912,23966,26757,29356
2020-11-28,2020-03-21,3123.4427621953114,3303.2228324139523,3486.395779875447,28286.004711617687,30047.484248089902,31684.397145596915,2185,3275,4131,26966,30103.5,32925
2020-11-28,2020-03-22,3342.714278463754,3540.0717570327647,3736.1690471645875,31722.90111769826,33605.67376684457,35446.18339176554,2343,3480,4430,30407,33704,36902
2020-11-28,2020-03-23,3579.4937843467437,3798.4059686742457,4015.5176557235773,35261.64272754859,37409.95684408391,39318.49241557221,2604,3727,4831,33874,37448,40935
2020-11-28,2020-03-24,3834.9227726276176,4082.480830514548,4333.101085040351,39313.06211172503,41499.5156894543,43717.56369263209,2868,3992,5276,37678,41495,45216
2020-11-28,2020-03-25,4092.710742097361,4388.104463352962,4665.303551760935,43569.28690532889,45895.74073334814,48336.45342475484,3019,4288,5572,41613,45797,49737
2020-11-28,2020-03-26,4386.204205421428,4721.490430079587,5043.038684351997,48166.46281681185,50631.16930178884,53348.13323373772,3212,4619,6000,46046,50573.5,54864
2020-11-28,2020-03-27,4715.857019683103,5079.836133807368,5477.1380125938285,52835.13455117897,55713.77983615797,58533.77925487066,3488,4985,6526,50776,55663.5,60399
2020-11-28,2020-03-28,5014.381878871812,5466.214717866234,5900.178619674439,58321.07294175533,61226.52804460554,64647.57701248542,3684,5357,6960,55885,61142.5,66268
2020-11-28,2020-03-29,5372.929431909426,5885.765839494519,6398.598267422328,63869.45709540485,67122.24775765085,70960.71450144432,3898,5773,7446,61393,67016.5,72600
2020-11-28,2020-03-30,5727.700228197436,6335.190465957019,6918.033116311088,69756.17155063663,73457.93531824711,77738.57504562971,4472,6196,8303,67048,73277,79461
2020-11-28,2020-03-31,6129.3946198613385,6816.095313941443,7505.3509668386805,75505.49746386097,80331.28540534247,84618.48837848891,4610,6629.5,8729,72958,80051,86656
2020-11-28,2020-04-01,6495.17215916791,7255.750952316243,7934.161562665558,82651.25642631095,87556.07372978546,93024.99964818757,5105,7164,9495,79833,87427.5,94859
2020-11-28,2020-04-02,6959.8579538464865,7619.528142638961,8271.863126588432,89141.57959276384,95168.06716526972,100674.45883733551,5193,7514.5,9858,86474,94924,102949
2020-11-28,2020-04-03,7428.646718155752,8027.176155018598,8681.3774142608,96488.04726822364,103207.34561484974,109125.51296804097,5631,7881.5,10395,93766,103142,111668
2020-11-28,2020-04-04,7791.3300865229485,8475.82582885378,9018.38649680723,104208.10628308462,111720.92326842129,117908.75780990357,5701,8311.5,10799,101789,111615,120943
2020-11-28,2020-04-05,8331.3733657264,8959.06344983427,9553.203032091573,113788.16368884899,120701.6942564451,128561.42043943466,6103,8694,11304,109563,120451.5,130077
2020-11-28,2020-04-06,8835.873606741017,9487.092775514193,10083.423993603943,122487.12223157269,130216.89444263367,138217.48845741167,6533,9333,12087,118463,129953.5,140489
2020-11-28,2020-04-07,9388.71601324948,10047.992146721268,10684.686096892989,131993.2634884203,140317.14473764983,148590.95915510008,6629,9863,12555,128950,139981.5,152577
2020-11-28,2020-04-08,9922.924606269924,10647.14026728629,11308.527988832426,141961.06865795754,150943.91037526607,159531.09331258445,6987,10463.5,13348,137548,150768.5,162777
2020-11-28,2020-04-09,10515.961025484845,11285.574025629496,12013.057608166517,153003.08682417954,162175.90963601848,171558.54378136815,7526,11050.5,14189,148483,161797,174902
2020-11-28,2020-04-10,11163.232729344649,11964.977981806775,12818.934997491882,164314.54830455084,174205.709933882,183892.93932767116,8387,11713.5,15351,160408,173892,188282
2020-11-28,2020-04-11,11851.793119632564,12673.204994824204,13695.588709613658,175624.78535025832,186909.8478516637,196569.757815812,8721,12462.5,16039,172615,186499.5,202240
2020-11-28,2020-04-12,12402.811285115686,13425.29537900725,14452.622771974678,188242.05057244713,200236.5375056371,210355.6837218186,9061,13262.5,17102,182758,200105,214064
2020-11-28,2020-04-13,13054.446982932339,14225.52128126956,15330.781481561991,202011.4946842016,214554.88041020586,225481.22658691095,9180,13940.5,17675,198464,214330.5,231710
2020-11-28,2020-04-14,13787.789806400335,15074.158401717057,16346.675235964107,217144.55697873767,229587.9060975886,242099.4571312518,10062,14868.5,19030,210340,229524,245746
2020-11-28,2020-04-15,14550.856364204645,15970.57779622583,17416.79588349311,231822.51725144402,245564.98974418046,258722.6809605473,10969,15595,20690,227771,245478,265541
2020-11-28,2020-04-16,15165.396811119117,16625.469868835386,18081.288155140013,247272.3352034824,262263.73106489115,276195.29613775184,11298,16410,21409,239658,262357,280813
2020-11-28,2020-04-17,15634.456148648458,16952.95603193153,18268.48918113419,263418.2838458821,279218.07631817204,294347.0415006666,11661,16685.5,21930,257708,279376,300983
2020-11-28,2020-04-18,16172.054139508846,17374.421053272235,18624.00900901686,279987.15151945583,296663.26884777244,312852.3401168257,11338,16934.5,21528,274860,296605.5,320798
2020-11-28,2020-04-19,16675.17009663674,17872.950558809956,19025.13187549597,296945.2193398484,314562.5761724642,331746.6386312688,12128,17649,22844,291917,314333.5,340030
2020-11-28,2020-04-20,17375.36811721229,18418.862270289144,19696.647438459873,313995.4454463724,333002.48690983444,350592.2267910619,12472,17997.5,23394,307474,332959.5,357868
2020-11-28,2020-04-21,17842.544023346767,19017.1883052235,20175.27349419782,332127.1946535067,352027.768061987,370641.4188464863,12800,18848,24054,325883,352018,378756
2020-11-28,2020-04-22,18373.14376527739,19629.80379934695,20784.125603339475,351712.94916361803,371668.76036149776,391979.5794441487,13724,19340,25533,346374,371564,401822
2020-11-28,2020-04-23,19094.062086058926,20272.414966282115,21630.94291483093,371420.61861627747,391873.6517079148,413266.23441072606,14075,19956,25839,363315,391617,421647
2020-11-28,2020-04-24,19639.49117684781,20941.2008041174,22337.869763056988,391628.57012290624,412723.5609900124,435228.29604540206,14331,20560.5,26442,382311,412388.5,443207
2020-11-28,2020-04-25,20325.285906438763,21657.25956610679,23240.43054712362,412023.7991574819,434340.2085037564,457549.8568866181,14776,21330.5,27880,405105,434495,468086
2020-11-28,2020-04-26,20848.24426038558,22398.347819680384,24005.286393610913,431297.64764446183,456830.490758996,478608.9022289548,15268,21938.5,28580,424764,457267.5,490904
